energy_kwh,transport_km,waste_kg,flights,co2_tons
10878.520871751252,26936.789156457307,840.5805201085103,0,5.878167328439167
12706.21657454033,24579.978410207703,1154.1548852635308,1,7.368067924623167
5231.964940120725,35698.763758080466,1745.8974608180038,2,8.380024760629558
2873.1858740492003,3145.0684395903218,1727.2460018399067,0,2.978730623153615
16715.111712306054,13236.590631207808,743.0391504871466,4,8.499188222932318
19689.603396000686,9931.499185233839,417.7777854296862,2,6.490636505000631
10561.234627823447,39520.55848261686,1550.2921554571894,2,9.878671498666833
3516.4177883812395,15575.59118667494,866.1604072042624,3,5.148538658812989
5518.9157977354425,29304.50796961595,384.08398711800817,1,5.7944312712020505
465.974463294588,27389.006555240183,1808.8506846343005,3,7.806166012489793
18294.54625055393,8483.249499095109,396.20838848217477,0,5.345176809494494
2443.2465495138085,9559.907208462053,51.614336382462156,5,5.239218089975075
11572.677862733646,11251.382542121364,40.559947534839935,1,4.273369349431214
5553.6988916754,16445.091130375167,1244.6307129085285,2,5.983614483007289
11128.14225006429,9373.002626021073,1323.3501214350606,0,4.800916966517034
13063.265728202097,786.0593098739122,622.0834101139678,0,3.2756955645751296
16611.86189377331,35175.72227228782,640.0219784941268,1,8.775729104825135
4207.783308036004,38624.393255235365,678.9878301198855,0,5.974123889694603
318.8169903037615,13662.815481262718,1360.3170935177573,1,3.8385551396158673
2824.024038369265,13540.275177018915,116.26758205365716,2,3.622552755525448
18010.37097277729,283.6725109748395,1858.2327053826514,0,5.527917168470647
17490.412543494054,27210.02753321496,445.0420883548929,1,8.093881479247134
11988.520733189134,33017.59582994515,1999.3464104841844,2,9.670820382553206
12050.285522629702,5864.332014400126,343.045387574374,1,4.285842289068496
13334.229823470485,6386.65397468603,1543.092914624755,4,8.020803197391656
3589.8884446066468,31603.32999885751,446.82508985925006,3,7.136238502558151
18296.7977239067,24651.629934165787,161.69360328650794,3,9.019162063138051
8433.533445352256,1794.4223051086806,1749.8666487012977,0,3.7324319139483926
7724.456712165,24901.879618491268,1717.5025183817838,1,6.953871821971559
10426.462335128466,12356.708913750643,807.1407848992027,1,5.242665989118597
1034.6227388235955,14749.006218833838,1404.7922850808536,3,5.803440408032433
3409.03903824598,30789.256731875208,1114.1318653678343,3,7.761648762286602
14786.868966884771,32437.407706904425,1705.9122273474975,2,9.917051055214163
1747.6934917100168,16014.265073593226,630.1119386373089,6,7.06786990882429
12102.726978381124,37886.11744025419,1047.3447999979703,1,8.688213061217269
4982.447282658287,16258.508718082889,970.7447424091009,0,4.107740759573474
7846.982719435333,30873.441409204395,707.8116525137175,0,5.876773230631905
5845.005361736928,19355.090582570363,1782.9101291127445,0,5.069647698631086
7177.887057652488,35901.29306088336,331.755849325071,2,7.569273107339143
14409.013513166485,36310.44974600714,299.0172790413923,4,10.342402543463981
6012.722140901183,3496.6723148433543,1153.8190706455027,1,3.77222747961869
11371.452341908254,37459.73325240903,1314.988459969884,0,7.633118309376822
9573.403003762083,33021.393660816626,389.2385086491303,2,7.7081033215506904
13307.056190716698,31652.428572506673,781.4348845092483,0,7.160392084820997
18742.911812562685,8036.453587420898,1893.1276859574875,0,6.768140303020795
14678.18473448398,32204.768350186598,493.234845381348,1,7.937445380538972
4377.3135339560595,34005.309387401474,1336.7214042347882,1,6.877611145362056
720.544387719565,11566.013378166039,1480.2987873951815,1,3.8995052848945337
5319.054481566519,38090.403134492946,896.257398930319,1,7.486713954514907
11942.050820935072,1994.40585596657,1875.051973519166,3,6.583254701129926
1123.3736883365818,5996.370129885587,1473.313470437581,1,3.10185274259178
9977.688319304603,21503.245522060573,915.8491597217957,1,6.445892407281051
11977.172693446095,23031.698844892388,1138.670403552188,2,7.92967723502824
6751.45342725752,25806.003332036136,1385.2268868502013,1,6.738523109674872
15441.152854541857,678.7651726186583,1184.3803608584365,1,4.973516576698303
2221.305237362059,38414.67098488521,1757.3951676521517,1,7.379723002923701
1595.2418565425944,1783.5237093657597,713.7773245608023,0,1.5741772859546903
14590.956248451706,5722.478108936096,599.7714801116099,2,5.726602254001625
9960.277192503348,560.5807010422792,427.6777789905286,0,2.338707265667059
13799.207688911947,22674.33733176379,75.56593612919028,2,6.9350563542372745
8753.06403821455,37290.67535683889,86.02792876011067,1,7.028516191542565
5003.400461458225,26637.886643218568,1740.1103862185655,2,7.316207699536103
16400.136121716576,32906.29873921709,1356.7862928118145,0,8.527117760753155
16008.375991482688,531.2481383432033,1321.0648308729722,2,6.232610161623777
13924.459770003092,21680.611939189042,1229.285637869772,3,8.821531851491137
5515.688230876258,18382.519100220874,1698.4382893882098,2,6.8581406149624
11845.590270694833,19958.71776883172,960.5338513312549,0,5.981774809034886
7283.380549106533,2888.527413407518,1740.8216571166006,1,4.271383373979232
1922.4832592000196,27377.4144427723,718.8900523644784,0,4.672097855516177
18354.54015169863,20128.81659434538,1853.415008678181,2,9.410346349898173
2822.6907552873317,30605.95399445056,1397.3139601624803,3,8.218224954660208
19009.72334103397,19411.625362468614,514.3542720488546,1,7.282705281653169
8975.514881863319,5975.265449057283,1128.1698433772503,1,4.430913657060992
3784.145283888531,25930.278163112882,1066.0611229765111,1,5.514382732267625
10883.828852829327,6895.454484206649,275.7976434606679,4,6.003805401499127
17471.622133940524,34895.7825341926,1182.4858115012282,1,9.49602526754303
14671.275239550267,24524.64956276966,629.5712474339159,1,7.454031584098082
16150.56684244285,6288.15534227817,104.69753361920486,0,4.13099594255751
13209.788997543275,38493.522299248274,1897.3123154131297,1,9.366701666886437
13876.303633905263,20734.618533412824,1282.9807381285757,1,7.265127464362159
16998.993466149856,2915.9380748662,1753.837863741694,2,6.708772288732128
5068.3933762978,25073.31617660269,1352.1120100265064,0,5.286454791823812
9839.556776498495,10127.95628051241,713.9673842802259,1,4.827358295183972
4502.067892210084,32147.738075092097,1025.376144657623,1,6.214826602522523
19754.593359133276,32712.882942647626,1351.4935206943542,0,8.982327404752425
18886.780859763603,39157.894234186475,1920.504650402875,1,10.764713864497297
884.5935462332674,20074.781240980148,507.3389182433929,2,4.415746856383745
14140.945933062201,18198.275189109485,1749.9541172482354,2,7.824014962486159
18512.44151657175,30139.024217859223,1848.1556105885388,2,10.246183384421872
3693.4493680339374,5298.826253677063,1340.8310293179131,1,3.3694202185553896
11402.110087997326,21876.62055172497,1862.5332548026756,3,8.93089185460142
18318.217122002032,21849.90400523404,795.7571749547369,3,8.999163975344754
775.524973857397,3578.9249124154885,1906.0323520808854,1,3.26282940798951
13978.663318212115,16719.363420276542,1405.5657543319498,0,6.229756350333711
6017.24524671376,34131.39194268808,84.0115348376238,1,6.191258031773142
18495.484287992957,34246.144879786414,1813.7456636381055,0,9.414247619078223
19424.05907879082,3969.50659678724,968.9456180663851,1,6.426888982961975
18890.903133357337,3628.835309913234,920.6539695556658,0,4.906425238583023
9536.86291148353,10507.819080077412,1132.9332119592686,2,5.576162196918735
17254.648754687336,34990.64250215974,298.76909354245583,1,8.751570843185178
16906.533030847902,5156.103402939958,938.3320971347972,2,6.361932725134754
6450.099417540787,28799.87210509785,1662.2544334354914,2,7.977642747992957
16595.417935598478,4046.6247845241287,30.964918275030673,0,3.773660676488238
836.4519308383032,24925.514149913015,545.8343206487426,1,4.158826607618028
11965.770581792856,14242.691964765792,4.90917288768844,2,5.202174230881382
4677.17586202529,31556.55851863468,831.4226182996966,0,5.909567127687919
2499.2810269678484,9347.617953014544,1456.6310209874694,1,3.717602905968219
1631.3687124212622,25568.073175598394,1597.543658229257,2,6.358507125599693
13956.14663997498,9427.301383035398,1890.3795222540132,1,6.873163299068318
6863.511778984516,28546.41132448615,1217.009225941573,1,6.616862347950375
14522.858753422353,34947.12138242995,509.25373330579094,0,7.612328404384965
1400.5911818989532,5072.071965070401,1848.2958982733978,0,2.5305529634007584
6374.277722829145,34663.82754382014,1550.6315077607521,0,6.722684463187084
10835.87671826921,23743.010176571916,1148.856966006289,3,8.643148908451423
15835.390980295375,5084.419634680959,1391.280431437872,1,6.249215837772021
6443.174808348192,17101.67421438848,1848.6327100148583,2,6.793677718769665
12555.238391096482,6434.411739403916,1424.7880569458432,0,4.905467753990502
17730.957189900124,28013.91555466278,736.749015169468,3,9.895484004117108
12355.677444827861,30354.725376717986,1426.0564045781935,0,7.391899451477815
4735.893547597312,4231.860810911959,80.55632547077573,1,2.293704082092421
585.5755529751066,20245.594107785775,772.8311236611625,0,3.2186614374015186
17414.967590628505,32585.002241036687,812.6460636911586,2,9.08788941180974
523.261275922704,37446.52166203986,333.67646884166936,0,5.155765258267952
17506.563286415567,20540.7146696708,46.17096110354035,1,6.823299390445021
10625.84896714152,38011.16894445628,266.76247327548566,5,10.189828685045516
18787.447200406634,21427.558818241192,1309.2429915941102,0,7.565981972141708
15995.786391895941,15767.619783996319,1604.577632727375,1,7.606287362738129
19958.888799613414,33928.125142115816,1976.4069854539484,1,10.765947810615558
7079.165127489032,19719.308418323562,692.7270062169886,1,4.835121180344115
15367.046949729425,18876.100422580923,1198.7584445222035,2,7.694662317820073
8098.425180823919,19612.499576393133,1874.289933630244,2,7.6189317565877595
9649.524844047786,33871.40007478982,334.08356267630523,1,7.041728591759801
12587.358718045565,33277.66166752209,1435.2911726854854,2,9.557785634467006
17486.17457230814,16140.799697608449,1509.9574662983264,1,8.011756044998814
19683.26103706597,13331.994394821,177.95107173867675,4,8.422671484892742
15388.640935903912,19677.12096156517,1722.49877036613,2,8.6318917751251
8413.558965129941,22910.900389484363,1626.2100942216878,0,5.6649021474431285
8485.004345313697,9533.488425119878,66.8060131548689,3,4.886413596265045
14777.887801618941,31758.203388623624,182.16882976010297,3,9.163880640382066
4851.665200789216,19459.310629296917,98.25378778370464,1,4.065287056288569
2298.434851314754,13361.821936798384,669.4870635987245,1,3.5229687145804585
7156.980937051453,4272.839718559624,1018.5779813598523,1,3.848690354166666
5816.055933916226,9553.806416144276,1064.6954559092576,0,3.4864153848964134
5996.531597074203,37971.246870239345,535.3335195388853,0,6.357354008442175
4748.7942458932075,12203.987472781064,1823.1937731205483,2,5.675603180563425
937.6544737636015,6754.371574681412,736.5255797438264,3,3.7209399486166843
455.6913011949348,18426.91166619973,91.100311930705,0,2.2087275210160846
19755.675555747028,12283.509734409947,600.4542230827727,2,7.696733377836166
8612.685361343661,1406.370010847766,1062.218845088311,0,3.112003025715764
7748.100278477666,12925.80869117669,816.4436451764641,0,3.7593323798522156
13624.98092559209,21764.34495757874,547.6850381985183,1,6.59722125879103
4443.252368514777,22068.494880798677,262.6464995286348,3,5.6211378129083585
19004.227560609484,14262.356847075547,1638.3290001924595,0,7.055078567160064
15748.265786869486,17892.110250104026,1992.2904842483838,1,8.096137502549617
1879.2789460139643,38620.71672939065,659.0842670477641,1,6.421466821652719
8409.857438120074,15093.939089212465,763.2420883532078,4,7.0796411158938275
17594.45432048708,10329.072530399319,1236.0750493539142,0,5.817731235564314
18900.167243599066,9738.681762670405,1436.8829494710826,0,6.168268174881566
9401.290073872407,18310.584508165368,784.0590696071826,0,5.051584308839025
12306.886645293083,30380.805948677764,1809.8590339636305,1,8.955654418270894
3423.975527232297,8239.527367538927,1120.0079784578368,2,4.3035384330265725
19824.255660125833,28371.84508563072,900.780152811862,1,8.935792551891508
4710.266857530523,845.9929339766514,1293.3455063198103,1,3.2819247022589613
18860.362305289,16757.319119357842,1905.6076964983463,2,8.920126910003685
13027.968314948132,31034.602608111476,1589.104588843411,1,8.829463012757552
12193.962218089297,13549.318230977256,80.02626107024868,0,4.0254130326461395
10302.501369228521,22549.48405781598,664.6198214799193,1,6.0215542647822655
4690.329253183398,8199.169313036431,941.0893699024454,1,3.4964972208587315
3612.9078369096146,29679.815645046892,629.0351444182105,1,5.592955885752237
4487.675560496489,2091.1641307503846,1400.375121660913,2,4.131837574425638
3810.121416670665,34101.70579502002,1652.538299725162,1,6.945900928679304
15613.731023978391,7927.855456866726,1462.6901903705432,1,6.1158964682408214
7067.492657417929,34975.92126833323,1978.6665736565506,0,7.6312055340345735
1251.0692636115878,14101.169652020693,545.0952957860582,2,3.999014558200837
19385.142339802147,28907.342978979465,1749.978990048843,0,8.754919899419628
17687.339110772173,12769.011911447538,1533.2453303489724,3,8.544914485331471
18562.270435584738,36236.4668493859,724.3575151162922,1,9.135442415148036
19898.66567066406,5065.485020734975,1468.2490873139373,1,6.615948479427137
3560.515459467797,7140.791570903948,208.15191283649392,3,3.7896826717614838
7985.2161761629095,19721.20500635209,1578.6669646811047,1,6.3428050468088415
15188.945666511418,3277.537561525845,1064.6612051742052,0,4.037558558184705
13950.810299270466,7839.2073880704775,584.5803454185063,1,5.14610101258278
3162.528536163116,37750.65528848057,1311.5546035683603,1,7.072267558193977
16335.079187313293,39059.58644591548,1283.239997428818,1,9.869226423003669
4566.367379549547,15050.373173216878,418.9724454391994,0,3.3325498218935707
4553.970534970199,36931.44084055743,60.79482962305227,1,6.37233945789177
10785.79101557893,21792.98702693727,867.2451738033477,2,6.908538704860725
11899.504703349892,10789.698634950682,1139.0237386888425,1,5.381317496680165
11643.715535972442,28095.948843223945,1753.2105567411968,1,8.08262306556643
1920.588064215322,26356.072262994287,1856.4335912951888,1,5.969923916123305
17561.47116634457,39565.01276434933,1057.6104363135328,3,11.130688175734809
5385.44084751525,10601.891496371332,1507.6069675370898,2,5.250637736623912
2677.3469335278032,26882.380106469416,878.6065446559938,2,5.907965797803282
17786.086789392648,2080.950201177876,1492.164313145786,1,6.01866692590949
19117.46481477209,4545.841547868777,409.6030498783338,4,7.920335306195794
17256.339583582467,156.73499804373049,742.1294696070628,1,4.891075657995816
16209.369887025074,39978.427242386926,1268.4559976272296,4,11.95660064340675
13139.315414716531,32090.94788589911,36.31593121415766,2,7.860648083619166
11062.061675121873,31468.920589341633,1444.922620677908,2,8.859343506886512
1831.0365222370617,20389.04301152719,1671.0710025363335,3,6.550870733082212
8228.218940106904,12002.683316217597,798.2833221879029,2,5.171683278283223
7516.501488545048,6050.571378507037,895.8848343543286,1,3.4939060066552825
5269.100296830491,11386.989553858546,1702.564424433062,1,4.949556818511898
14496.06026240284,15038.848877165565,1551.3092706520667,1,6.776536631687165
9967.927128067538,30252.40387921176,576.29897806675,1,7.192668112464504
1712.819696562194,21586.471556126096,647.952213123078,3,5.607106220975842
4481.6457188012455,3099.3450622193077,1357.7564647811932,1,3.2227032292326387
13696.849396825959,721.1603583564896,1126.3961848963224,2,5.25800704716855
1615.0041038569736,4093.287181362526,324.45914219299385,5,4.66869259215893
17039.017589570496,16419.948547895172,619.8598184583328,0,5.824772848143383
9953.415887578089,37327.71668196073,1799.9665537573082,2,9.534936399245487
9663.672888800294,25496.099248368864,1376.3488734445268,0,6.493086520650624
11888.9149147244,32073.035995020604,1971.948635371039,0,7.994952665619348
16511.15122191047,18654.98378018194,1534.0250599615388,2,8.584498901915667
7021.403237253642,14466.643327801712,1883.9488642871804,0,5.189719528078382
13592.521435925364,4336.014908664909,432.3771477409508,1,4.50473119906848
11358.066083516242,35037.3208874482,1542.9697496338515,0,8.065786547561716
5413.8625763714845,31326.40116111611,40.43504029559486,2,5.921541163984881
17584.736728467644,6724.723903909005,1341.5200434230678,1,6.123291097670187
15968.77782997787,20490.42255505042,938.5645562404827,1,7.020095651977078
13203.191509702667,19494.992316849795,693.5201438401373,0,5.597882008857196
17026.576408975412,25003.662107461143,1724.8087045861782,2,9.53681166387219
17359.154599100068,37847.47575965045,1708.5353853150614,0,9.48384702995616
14196.423236629193,23190.857670499186,44.60340979728716,2,7.032255510177163
16756.565234437072,21608.690671144745,1219.010244898862,1,8.00020705374978
13979.682087218744,2012.9173173865577,735.6644486419128,1,4.273405758423313
13634.801358029978,2516.2990407209572,831.3220030008983,1,4.3965466248306
12410.366426482167,7493.871653071556,1664.081478437552,1,5.981611261873413
15079.061127197061,1298.8308676699312,619.6795430553566,1,4.305891429630122
3256.2415953321665,29734.115822800497,1886.0976212752403,1,6.873894867369849
17629.328108058675,28933.212159758525,359.2676527442815,1,8.30496979941974
17449.686202130117,5442.249377265718,1325.4448467363554,1,5.932153161320022
682.020932387727,33443.15603181124,1344.2101340275294,2,6.672456639357412
16533.753336238777,6191.441393844479,504.3903228558364,0,4.50781774345071
2664.5103627215594,12047.023479894353,649.5012179344039,3,4.741566167312528
6768.865199756924,9959.0759664546,1669.596985159881,2,5.490138150874495
14895.814300202994,14892.283942921911,1523.610509909905,3,8.784103951003985
3299.1219313613333,10186.550635598474,658.1917606295191,1,3.3481275398062484
16377.543779969337,19558.037057538084,1067.9130938698677,1,7.229523843878529
16659.470141359063,16296.315254187417,123.36059250619091,0,5.1376108680464405
10198.60790184064,39462.77963117306,417.4917647972585,0,7.180146390714833
227.07884716498825,2237.054005129027,971.6411177207982,2,2.7732710281561723
5812.058850180764,5687.255055494064,171.9474705584232,1,3.084920751505444
12376.84567567727,2113.0357563440994,1686.664709783875,0,4.430761089212085
19625.604942745726,25033.64779929503,1436.0124202152958,2,9.716593352114634
12673.0891876317,2180.371096548783,1887.2673412969896,1,5.188215214646319
5270.09126317678,33457.58949504493,1386.9338119280544,1,7.229939331569809
12716.713491682265,20477.54522727711,1880.802744524371,0,7.084789242704176
10845.709056345524,21080.304983261347,1109.02511138193,2,6.850330205629107
15618.923363507758,22463.780308487767,1200.4372221239387,1,7.73481378869048
2228.914712656472,6832.548252248429,1953.9421092525217,1,3.71560096586228
15244.455259790357,7907.612124579502,1284.2582937285208,2,6.410551411345049
10871.204915654595,12752.692914920188,61.5731377214932,3,6.204934197398344
19263.54087679399,23739.856632874056,1447.6055532610465,1,9.026555809072239
6903.256104169853,8404.71103760858,1810.9373842748314,1,4.778909419904705
12689.175673365567,4653.269085330449,1591.1604995886532,0,4.655093361097754
18647.359299649346,38804.675456737285,1167.6665452508453,2,10.890242476817413
2139.943587014517,879.2725923849165,1342.6070261870327,2,3.0509830322647593
18750.846896005376,32107.896213440865,1980.3835785033434,0,9.47534036497621
13788.925873786186,31521.405983000885,181.32417701867664,1,7.578472134983619
1449.957476192921,11888.56455380384,1334.489657266479,2,4.337947406714441
6089.174982241643,5425.064640292536,566.7953891411877,0,2.5284438502607567
14192.624564041103,5825.145868216937,1280.1807931723401,2,6.1061113381031396
1440.2769692285567,27897.2646894877,1215.2471517678775,3,6.714134749024793
11685.192157507838,25712.263643446946,306.91366421632415,0,5.968304997615711
6983.072833363839,31309.82697005547,413.4932914804783,2,6.541214540389553
12456.218803572794,37499.246895964185,1243.259156086427,1,9.291409095652853
1010.2664728690057,27677.09453066368,256.4598946075483,4,6.77935340554885
17443.58244243229,6234.061462057738,530.3617502606457,1,5.503708245152836
19472.430486630197,9737.704670616427,1670.4910954760048,2,8.04432588603065
19380.66932018526,33687.74923492458,654.1830120032772,0,8.499259158843222
15018.071451684202,8372.243033368342,976.1203125393258,1,5.724896330564219
2688.7161785995763,2900.8926781792566,1882.2806702916805,0,2.805085741050358
15189.43759898755,28131.20216169002,454.29817767389255,3,8.776094870955538
589.27963753015,16101.054219605681,779.2520347160208,1,3.542790860009038
540.2586754270453,36801.60210183614,1212.9155510870912,1,6.4889015705044635
6539.843361075871,26010.20284374646,1510.6778590079443,2,7.2797400862079495
9823.999489052849,3616.75911166643,1803.3067734254103,0,4.649954877647291
15431.107614375085,37914.26269014643,1830.9459751470304,3,11.540084255909363
13697.577994469453,10342.290545609836,1553.280148745246,0,5.1812003027500495
8973.463856897291,13488.49961625143,456.6616731866209,2,5.067914973599214
5545.170659005151,16090.416547341682,49.61866008513161,1,3.930208346912464
19942.77755313845,2048.97185617253,767.5478607112476,2,6.257494794535398
8581.007914495862,19860.616889224195,283.09770197564666,2,5.5838151893142145
9082.601784160543,4932.73964301169,1420.7752948765963,1,4.8082966232267665
3356.114041714217,16038.81306753407,1322.2611736514336,0,3.9520991044783043
15916.710020123595,14028.391519683371,87.94328324290967,2,6.234448554056646
13904.276293051624,30913.603337060133,1673.1875582619023,0,7.609923887524961
4493.315294496332,32126.820465309243,497.48653258236453,1,6.075435762667561
1739.3828077552696,6136.51529556352,864.4541509820845,0,1.9518090509107233
13641.93611128679,14662.047495169048,1335.8674709114848,1,6.783848793458277
13124.773164194592,14934.126441273267,858.8375737045067,0,5.056966350908701
5537.864587264366,6056.417757443402,882.5756055998868,1,3.342269922428749
19022.184888783166,31938.14020204762,131.25599067148076,0,7.8279936860894805
3106.0520464399146,28289.13313341693,802.8870985200076,1,5.769982676905686
8703.462540747778,7615.271451881389,1529.695786439967,1,4.935914781469816
18877.956811335218,14668.876343751963,1830.3526743731954,0,7.224721181845966
8452.573606829834,4232.200994260569,826.9942741267436,2,4.684926386648897
12806.666358515302,25128.263883721756,847.1716537581577,1,7.061439964681858
8012.128519459606,4854.876981944787,1405.2542126473043,1,4.326271011700143
5556.882526738534,39437.36674499671,1885.5440022105531,2,9.27953896304454
19681.15519440058,31227.282987514493,534.1218804787204,2,9.930266508511984
8245.746725669356,15609.541983359803,880.2884130758737,0,4.4763598965229585
17892.574153214777,23142.557291174176,1591.9464871046023,3,10.565024706773102
4676.096657232615,36453.67264865635,1219.387138748077,1,7.211137564931292
4340.783610099158,22163.971215833044,221.17268792790946,0,3.807719182626619
719.568249401776,6979.939455918207,1255.4654711245314,1,2.81324232959628
13068.169824980112,15148.134223246372,373.4925691946538,0,4.8694208278328635
7433.674240102847,33725.79460118982,1020.4318681568083,0,6.613692051498571
17300.729171808776,25768.520639584716,1058.206535320877,0,7.819715424825793
9516.877143161988,26028.975373352012,1752.4067244499697,0,6.868162016415937
19367.049215502964,34672.859427539566,924.9885480248763,1,9.553693807966939
3791.9577624921108,35758.92229850018,558.8848444717885,0,5.659627727421107
17385.601042316655,36791.702871177455,461.93269643206315,2,9.619583476498809
15554.277370555661,3793.967730126244,1748.5037533686723,2,6.82453413584948
15441.344708416635,21765.040078524034,342.02170883645675,1,6.63026259031361
16911.186239526065,29620.380848732744,851.7371217662875,1,8.208819612471967
15244.377419765678,30277.073805080552,374.346229853894,2,8.23044945960536
12561.784400465167,24268.648078800154,1546.6080802287506,0,6.736203199919135
2711.7730658795126,6671.493407346967,948.745279949238,2,3.586066299553184
747.2709718759131,31896.822157666575,702.2873811136241,1,5.209901126196042
18424.87217153217,28804.45334059783,722.1992812529336,0,7.85928705780963
12371.341258962688,3445.4308619614517,1704.4284134459588,1,5.2137550847384
15951.09209042591,18552.39298697505,1107.5479085888762,0,6.627289957571813
9682.294795099746,6959.095980872143,1435.7357022625272,0,4.28383161581827
2434.4329603516503,13499.081828518874,1794.077032501369,1,4.536073854888582
2591.1972648307537,723.2436882274174,1803.483352081284,1,3.3569758211556784
13742.749215856531,16013.194736430329,657.0181086757264,1,5.841863540327515
8663.087308499307,21995.07684624842,1904.9025262927705,1,7.1782180075231
4090.4420613367006,24783.303713083475,49.75176402921089,1,4.5730679880460166
9882.731480154594,26539.613805148405,753.6711220323314,0,5.8360924542475425
1377.7578477951683,33451.6525240984,1791.5977150176832,1,7.007231965354241
11681.230898096535,8618.516291029202,549.2737596339658,0,4.031172443084934
5452.968748258444,4819.272897538718,546.1629006426367,1,2.6999477484777707
15971.426102680045,34061.48687591703,605.2445701637774,0,7.959704336579759
6276.202982579118,6264.512595705995,1224.6267696938444,0,3.304205757642009
9158.880966727844,38990.40325344781,876.6655512287076,0,7.588766960579571
331.24874417120265,33701.52917594548,1453.469672706685,1,6.3809747706677316
1541.6930671117216,20035.064235583966,1789.8212851293315,0,4.633748491358618
7910.6217724930275,39256.85699688101,1348.3987498857214,0,7.553069842305369
9650.782810870758,3895.0691643201685,408.933440395151,2,4.164557157963961
12040.408907574145,12122.630447004065,1865.3638047210043,1,6.3777334500540706
5904.085316315134,25528.976601624458,528.985746694957,3,6.5535401770232165
13930.139533918196,14000.27473892715,299.7885906563163,1,5.723180494220784
17216.43570406517,37134.90207923167,179.9345577219218,1,8.555577581181467
15619.034678977661,2625.0435271127026,1126.7674813323313,3,6.719323919255774
888.4146244323072,21976.473282438583,227.5249249613036,0,2.976166181515612
9662.088250430796,23634.65069580458,277.5517682252615,3,7.098439754561631
2188.1105505216797,26109.124951088965,600.0609611909932,2,5.706286546737666
4916.695815664297,10226.648933272578,563.3060193689277,0,2.6177796023400033
19734.585606016215,14582.657100794579,1208.4790206642847,0,6.996630958190134
2935.6613037401135,33747.221186599105,1633.490558945363,1,7.063513685935251
10027.874253681986,7797.710758806394,1522.699312405785,0,4.308880501701054
12401.29911293057,33074.71388693448,524.9689094329535,0,7.156426974027134
14079.052913827669,22506.216916109697,490.62099597195987,1,6.9806635235228836
11237.008801389591,30487.500447763287,1931.5830602139351,0,8.242429758386649
294.4398636417548,28544.29465053886,16.47248318392025,2,4.848269304579672
6596.580034055439,8300.459815395161,1759.4410661204315,2,5.513036822729259
10402.461703355757,22752.509457354914,399.45703824480995,0,5.260688245457037
1848.5433329821838,34708.9261122037,1894.5686461795358,1,7.262502658407913
7077.475931062697,17284.649472077173,684.6145696550394,0,4.523975641539368
760.7418649481947,38663.63080893267,880.7035477865046,2,7.1698531434702835
1663.7120933849128,18088.604004068722,1414.2412278887618,0,4.020428063228575
7998.773196411762,5711.425466715387,1175.3381029465206,1,3.9415297430238883
2741.043505456901,15577.38720310693,635.8786594136457,3,5.563102588711247
11394.062880405007,38068.09625562149,1107.661831735647,3,9.959577449983449
13820.352885831588,12788.83397359417,1461.4137687257723,1,5.928219605134831
16031.675312270749,34723.926394682516,84.66989180498419,2,8.402736755435464
4082.989860471721,35250.02726727559,22.398610511408236,0,5.134015203315878
3432.9033869554883,14007.460973278443,916.1338781457827,2,4.428987139934607
2180.900022654565,3330.3063220252848,263.6732356070284,2,2.5102470239576298
12764.96196591837,28982.31636635273,1328.6885829294288,1,7.760609515551511
14158.866957089333,12460.49196055944,428.1049124548684,1,5.516145588696608
728.5642820302766,31316.944570302894,865.7022135913419,0,4.882303460563552
18730.623700249427,17706.193930417325,395.3418737485379,2,7.701377188757397
1134.228544664301,19410.669693704862,1096.967171498249,0,3.513826454736499
10871.797072491303,31116.376269941473,232.1069187691378,1,7.0161439051950385
14210.304337073238,15294.533242465115,46.213705574960514,0,4.64374586382197
17432.285562547102,17725.09381291658,102.26327621339438,1,6.378060400977624
14310.329949435312,15047.618750784886,1908.5168830306197,3,8.57435782923269
16054.388853088858,14693.620611091199,284.57243722187167,1,5.90510144490004
6855.05883160184,21037.863076058376,1416.9565062736704,0,5.686761625387161
16315.019763555594,32351.97778004603,135.8524084456525,2,8.680103440069912
1694.2854430550353,14470.732476902635,216.32070447036432,1,2.737740337917237
17906.8514556045,20970.18882150947,1017.7525028186693,0,6.92369541310045
10997.088285459351,26829.09301770403,929.7418603086874,3,8.39341392217281
16364.225622253625,10777.5778521462,1903.160618879739,3,8.410387030709954
9101.133861914173,11100.912196095702,1889.6709060414746,2,6.631939013678281
12907.196134410848,37336.52508093819,1559.2172850849302,1,9.037651226627803
10575.412952628652,28941.382933243545,1204.2036602546996,1,7.468438845988633
14658.631482931105,23087.467048932354,909.920634786022,0,6.814270322730012
1724.4366424087325,25908.80217682448,712.3570686568421,2,5.440281883647642
1301.0064714122195,1171.9777241367347,1894.1750939511107,2,3.7828254473040372
5017.354356801914,24724.118622467875,1205.8176228493712,2,6.568116420186335
3274.939134252448,20380.354928968078,1158.145055371989,1,4.952464473708516
17448.492975184814,21829.987191177428,463.8022435378297,0,6.675477950488436
4462.358348425082,14376.953073232684,93.39563577022614,1,3.0393293134420514
19519.718590800712,3258.9559085176757,1890.3771595190888,3,8.52606798341299
6804.226256245026,7733.569344482087,627.4705176893078,1,3.2369466281763604
3724.1465222051156,38029.78852850687,885.1780466489174,0,6.420765160363962
15815.000292135335,16347.982490837358,229.2798871714137,1,6.1408402877567125
13208.284732467435,18667.326233234566,1673.8486598185839,2,8.050212935383405
